person_id,loan_grade,loan_intent,loan_amnt,loan_int_rate,loan_percent_income
15509,B,PERSONAL,15000,11.71,0.2
15510,B,MEDICAL,15000,,0.2
15511,A,EDUCATION,4800,7.88,0.03
15512,D,HOMEIMPROVEMENT,13050,14.59,0.09
15513,B,VENTURE,24250,12.53,0.17
15514,D,HOMEIMPROVEMENT,15000,15.28,0.22
15515,B,MEDICAL,15000,10.37,0.2
15516,C,MEDICAL,15000,13.43,0.22
15517,B,HOMEIMPROVEMENT,10000,11.58,0.08
15518,B,MEDICAL,2500,9.63,0.12
15519,C,MEDICAL,10000,12.23,0.08
15520,E,EDUCATION,4000,16.45,0.03
15521,A,EDUCATION,15000,6.54,0.2
15522,C,MEDICAL,4500,12.87,0.03
15523,B,DEBTCONSOLIDATION,6000,11.14,0.04
15524,A,VENTURE,10000,5.99,0.07
15525,A,PERSONAL,10000,7.49,0.07
15526,B,EDUCATION,15000,,0.11
15527,B,EDUCATION,12000,12.53,0.09
15528,A,PERSONAL,14000,7.51,0.1
15529,A,VENTURE,7500,7.88,0.05
15530,E,HOMEIMPROVEMENT,15000,16.7,0.22
15531,D,PERSONAL,4000,12.61,0.03
15532,A,MEDICAL,12000,7.66,0.08
15533,D,DEBTCONSOLIDATION,1500,17.27,0.01
15534,A,PERSONAL,10000,5.99,0.07
15535,A,EDUCATION,12000,7.49,0.08
15536,A,VENTURE,6800,7.49,0.05
15537,A,HOMEIMPROVEMENT,14700,7.66,0.1
15538,D,PERSONAL,15000,16.49,0.2
15539,C,DEBTCONSOLIDATION,8000,14.72,0.06
15540,B,PERSONAL,14400,10.25,0.1
15541,B,VENTURE,15000,10.74,0.2
15542,C,DEBTCONSOLIDATION,15000,13.11,0.2
15543,E,EDUCATION,25000,16.35,0.17
15544,B,DEBTCONSOLIDATION,10000,11.71,0.07
15545,B,PERSONAL,15000,12.42,0.19
15546,B,HOMEIMPROVEMENT,7000,10.99,0.05
15547,A,HOMEIMPROVEMENT,3000,8.94,0.15
15548,B,DEBTCONSOLIDATION,14000,10.59,0.1
15549,B,MEDICAL,12000,10.99,0.08
15550,A,HOMEIMPROVEMENT,8000,8.49,0.06
15551,B,VENTURE,15000,10.0,0.19
15552,A,EDUCATION,15000,7.51,0.21
15553,B,PERSONAL,3200,12.21,0.16
15554,B,MEDICAL,12000,10.37,0.08
15555,A,PERSONAL,12000,6.92,0.08
15556,A,EDUCATION,14400,5.79,0.1
15557,B,VENTURE,15000,12.69,0.19
15558,A,MEDICAL,12000,5.79,0.08
15559,A,VENTURE,15000,,0.19
15560,B,EDUCATION,25000,11.36,0.17
15561,B,DEBTCONSOLIDATION,20000,11.36,0.14
15562,B,EDUCATION,20800,11.83,0.14
15563,B,PERSONAL,11500,11.14,0.08
15564,B,MEDICAL,9000,12.53,0.07
15565,A,VENTURE,15000,8.49,0.19
15566,F,DEBTCONSOLIDATION,3000,17.9,0.02
15567,B,PERSONAL,7500,10.08,0.05
15568,D,HOMEIMPROVEMENT,6800,14.59,0.34
15569,A,EDUCATION,5000,9.63,0.03
15570,A,DEBTCONSOLIDATION,4700,6.92,0.03
15571,C,VENTURE,4800,13.61,0.24
15572,D,VENTURE,7500,13.49,0.06
15573,D,EDUCATION,20000,,0.14
15574,A,PERSONAL,5000,8.0,0.26
15575,C,DEBTCONSOLIDATION,4000,13.72,0.03
15576,D,DEBTCONSOLIDATION,25000,14.83,0.19
15577,B,VENTURE,28000,10.99,0.19
15578,B,MEDICAL,24000,10.99,0.16
15579,A,HOMEIMPROVEMENT,4100,6.92,0.03
15580,B,DEBTCONSOLIDATION,25000,10.25,0.17
15581,D,VENTURE,15000,15.65,0.2
15582,A,DEBTCONSOLIDATION,7500,8.0,0.05
15583,B,EDUCATION,15000,11.89,0.19
15584,A,DEBTCONSOLIDATION,15000,7.66,0.1
15585,B,PERSONAL,2400,9.91,0.13
15586,A,EDUCATION,4000,7.88,0.03
15587,F,PERSONAL,25000,19.13,0.18
15588,C,PERSONAL,15000,13.57,0.2
15589,B,DEBTCONSOLIDATION,15000,10.62,0.18
15590,E,HOMEIMPROVEMENT,15600,19.42,0.11
15591,A,VENTURE,7000,8.94,0.05
15592,A,MEDICAL,7000,6.62,0.05
15593,A,EDUCATION,15000,6.03,0.18
15594,C,MEDICAL,25000,12.98,0.17
15595,A,VENTURE,14400,8.9,0.1
15596,C,MEDICAL,20000,14.65,0.13
15597,D,DEBTCONSOLIDATION,15000,,0.19
15598,A,PERSONAL,7500,8.9,0.05
15599,C,MEDICAL,15000,11.34,0.18
15600,B,DEBTCONSOLIDATION,15000,10.14,0.18
15601,A,MEDICAL,12000,,0.08
15602,A,EDUCATION,8000,8.9,0.05
15603,C,MEDICAL,35000,15.96,0.23
15604,A,PERSONAL,6000,6.54,0.31
15605,A,EDUCATION,3300,6.17,0.17
15606,A,VENTURE,15000,7.9,0.18
15607,A,DEBTCONSOLIDATION,10000,5.42,0.07
15608,C,PERSONAL,25000,12.99,0.17
15609,B,PERSONAL,15000,10.99,0.18
15610,A,PERSONAL,4500,7.88,0.23
15611,B,MEDICAL,30000,9.99,0.2
15612,C,DEBTCONSOLIDATION,5000,12.99,0.03
15613,D,EDUCATION,15000,14.59,0.18
15614,C,MEDICAL,15000,13.11,0.18
15615,B,VENTURE,15000,10.95,0.18
15616,D,EDUCATION,6400,15.62,0.04
15617,C,EDUCATION,15000,,0.18
15618,A,MEDICAL,24000,7.49,0.16
15619,C,PERSONAL,15000,12.53,0.17
15620,A,DEBTCONSOLIDATION,12000,,0.08
15621,A,EDUCATION,8200,5.79,0.05
15622,A,MEDICAL,15000,5.99,0.17
15623,A,PERSONAL,12000,5.42,0.63
15624,A,DEBTCONSOLIDATION,9600,6.92,0.06
15625,B,PERSONAL,15000,10.62,0.17
15626,B,PERSONAL,6000,10.74,0.04
15627,B,VENTURE,25000,11.11,0.17
15628,B,MEDICAL,25000,10.37,0.17
15629,A,EDUCATION,6000,7.66,0.04
15630,D,MEDICAL,7200,14.74,0.38
15631,B,PERSONAL,20000,8.88,0.13
15632,B,MEDICAL,15000,11.36,0.17
15633,A,HOMEIMPROVEMENT,15000,6.54,0.1
15634,A,MEDICAL,8000,6.91,0.05
15635,B,DEBTCONSOLIDATION,25000,9.99,0.17
15636,C,EDUCATION,15000,10.28,0.17
15637,A,DEBTCONSOLIDATION,10000,6.54,0.07
15638,B,DEBTCONSOLIDATION,14000,10.36,0.09
15639,D,PERSONAL,18000,15.2,0.12
15640,B,DEBTCONSOLIDATION,15000,12.42,0.19
15641,D,HOMEIMPROVEMENT,15000,17.27,0.17
15642,A,DEBTCONSOLIDATION,15000,7.9,0.17
15643,B,PERSONAL,24250,10.38,0.16
15644,D,HOMEIMPROVEMENT,15000,17.58,0.17
15645,C,MEDICAL,15000,,0.1
15646,B,MEDICAL,15000,11.49,0.17
15647,B,HOMEIMPROVEMENT,22000,10.38,0.15
15648,B,VENTURE,24000,10.99,0.16
15649,D,PERSONAL,15000,,0.17
15650,A,VENTURE,10000,7.14,0.07
15651,B,DEBTCONSOLIDATION,25000,10.25,0.17
15652,B,EDUCATION,25000,,0.17
15653,B,HOMEIMPROVEMENT,15000,11.86,0.17
15654,B,VENTURE,24000,11.83,0.16
15655,A,VENTURE,21000,,0.14
15656,D,EDUCATION,7000,14.96,0.05
15657,C,MEDICAL,9500,12.87,0.06
15658,D,VENTURE,15000,14.42,0.17
15659,C,VENTURE,15000,13.16,0.1
15660,B,EDUCATION,15000,12.18,0.19
15661,B,PERSONAL,15000,12.21,0.1
15662,C,DEBTCONSOLIDATION,5000,13.16,0.03
15663,A,DEBTCONSOLIDATION,6000,9.63,0.04
15664,B,MEDICAL,12500,11.58,0.08
15665,B,DEBTCONSOLIDATION,20000,10.51,0.13
15666,D,MEDICAL,15000,15.58,0.19
15667,F,EDUCATION,18000,16.4,0.13
15668,B,DEBTCONSOLIDATION,24000,9.76,0.16
15669,B,MEDICAL,12125,8.7,0.08
15670,A,VENTURE,25000,7.49,0.17
15671,A,EDUCATION,2400,7.49,0.02
15672,C,HOMEIMPROVEMENT,35000,14.27,0.23
15673,B,VENTURE,8000,11.12,0.05
15674,C,PERSONAL,15075,15.27,0.49
15675,B,HOMEIMPROVEMENT,15125,10.36,0.18
15676,A,MEDICAL,17500,8.49,0.12
15677,A,EDUCATION,5800,7.88,0.04
15678,B,PERSONAL,15000,11.36,0.1
15679,B,EDUCATION,7500,11.71,0.05
15680,C,EDUCATION,14500,13.85,0.09
15681,A,DEBTCONSOLIDATION,18000,6.99,0.12
15682,A,MEDICAL,12225,7.49,0.08
15683,A,DEBTCONSOLIDATION,6000,5.79,0.04
15684,B,EDUCATION,21600,10.37,0.14
15685,C,HOMEIMPROVEMENT,9200,12.61,0.06
15686,B,DEBTCONSOLIDATION,12000,10.99,0.08
15687,B,MEDICAL,12400,11.83,0.08
15688,B,DEBTCONSOLIDATION,9600,10.95,0.06
15689,A,MEDICAL,18000,6.99,0.12
15690,A,HOMEIMPROVEMENT,6500,7.4,0.36
15691,A,PERSONAL,12000,7.49,0.08
15692,C,PERSONAL,10000,13.06,0.06
15693,D,VENTURE,15200,16.0,0.39
15694,B,EDUCATION,25000,10.75,0.16
15695,A,MEDICAL,18000,7.51,0.12
15696,B,DEBTCONSOLIDATION,15200,11.48,0.32
15697,D,DEBTCONSOLIDATION,24250,14.59,0.17
15698,E,VENTURE,15250,16.7,0.54
15699,B,DEBTCONSOLIDATION,4000,11.14,0.03
15700,D,PERSONAL,22000,16.0,0.14
15701,A,HOMEIMPROVEMENT,10500,7.49,0.07
15702,E,MEDICAL,15250,17.93,0.49
15703,D,PERSONAL,23000,18.25,0.15
15704,C,PERSONAL,25000,13.48,0.16
15705,B,MEDICAL,18000,11.26,0.12
15706,C,VENTURE,9600,14.27,0.06
15707,B,HOMEIMPROVEMENT,35000,10.65,0.22
15708,C,VENTURE,15250,14.17,0.4
15709,B,PERSONAL,7000,9.91,0.04
15710,C,VENTURE,15250,13.22,0.45
15711,E,MEDICAL,15250,15.95,0.42
15712,B,EDUCATION,15000,10.25,0.1
15713,A,PERSONAL,5500,,0.31
15714,D,HOMEIMPROVEMENT,15250,14.96,0.26
15715,C,MEDICAL,15000,13.57,0.1
15716,C,DEBTCONSOLIDATION,10000,13.22,0.06
15717,B,VENTURE,15350,12.18,0.28
15718,C,MEDICAL,15400,14.26,0.13
15719,D,DEBTCONSOLIDATION,17600,14.84,0.12
15720,A,PERSONAL,28000,7.49,0.18
15721,B,HOMEIMPROVEMENT,20000,10.25,0.14
15722,B,DEBTCONSOLIDATION,20000,12.18,0.13
15723,E,VENTURE,15450,13.43,0.43
15724,B,PERSONAL,25000,11.86,0.16
15725,C,VENTURE,20000,14.26,0.13
15726,C,MEDICAL,15450,10.91,0.14
15727,A,HOMEIMPROVEMENT,18325,7.49,0.11
15728,A,DEBTCONSOLIDATION,12000,5.42,0.08
15729,A,EDUCATION,15500,7.88,0.22
15730,A,VENTURE,7000,8.9,0.04
15731,A,EDUCATION,15500,7.88,0.12
15732,B,DEBTCONSOLIDATION,15550,11.71,0.29
15733,C,MEDICAL,15600,12.87,0.38
15734,B,DEBTCONSOLIDATION,15600,12.21,0.31
15735,E,DEBTCONSOLIDATION,7500,18.39,0.05
15736,E,HOMEIMPROVEMENT,20000,19.69,0.13
15737,B,PERSONAL,15600,12.69,0.26
15738,A,DEBTCONSOLIDATION,15000,7.91,0.09
15739,C,VENTURE,35000,15.23,0.22
15740,A,DEBTCONSOLIDATION,15600,7.49,0.25
15741,B,VENTURE,17000,9.25,0.11
15742,D,HOMEIMPROVEMENT,15600,15.33,0.14
15743,D,DEBTCONSOLIDATION,25000,15.31,0.17
15744,B,EDUCATION,15625,9.91,0.34
15745,F,EDUCATION,15650,21.74,0.35
15746,A,HOMEIMPROVEMENT,15675,6.54,0.25
15747,A,EDUCATION,6000,8.0,0.04
15748,B,MEDICAL,15700,11.49,0.23
15749,C,DEBTCONSOLIDATION,16000,15.96,0.1
15750,D,DEBTCONSOLIDATION,10000,15.99,0.07
15751,B,EDUCATION,10000,11.36,0.06
15752,B,HOMEIMPROVEMENT,20000,11.26,0.13
15753,B,PERSONAL,15850,11.48,0.44
15754,E,MEDICAL,15850,16.35,0.32
15755,A,MEDICAL,15850,8.49,0.19
15756,A,DEBTCONSOLIDATION,5000,5.42,0.03
15757,C,MEDICAL,15900,13.49,0.15
15758,B,HOMEIMPROVEMENT,16000,10.99,0.21
15759,C,EDUCATION,20000,13.22,0.12
15760,A,EDUCATION,4000,8.0,0.25
15761,B,DEBTCONSOLIDATION,16000,11.14,0.21
15762,C,EDUCATION,12000,12.99,0.07
15763,B,HOMEIMPROVEMENT,16000,11.14,0.2
15764,A,VENTURE,10000,,0.06
15765,B,EDUCATION,23450,11.36,0.14
15766,A,EDUCATION,16000,,0.2
15767,B,EDUCATION,20000,12.21,0.12
15768,B,PERSONAL,15750,10.75,0.09
15769,B,DEBTCONSOLIDATION,16000,9.88,0.2
15770,C,MEDICAL,16000,13.85,0.2
15771,B,EDUCATION,5000,11.71,0.03
15772,E,MEDICAL,16000,16.35,0.22
15773,E,PERSONAL,16000,16.45,0.2
15774,B,HOMEIMPROVEMENT,20000,10.37,0.12
15775,A,EDUCATION,3850,6.17,0.02
15776,C,HOMEIMPROVEMENT,16000,13.85,0.2
15777,B,DEBTCONSOLIDATION,16000,10.99,0.19
15778,C,PERSONAL,16000,14.27,0.19
15779,B,MEDICAL,25000,10.75,0.15
15780,A,VENTURE,16000,6.03,0.19
15781,B,VENTURE,16000,11.99,0.19
15782,A,EDUCATION,16000,6.91,0.19
15783,E,MEDICAL,12000,16.45,0.08
15784,A,MEDICAL,2500,6.03,0.16
15785,A,VENTURE,12000,,0.07
15786,B,EDUCATION,15000,10.37,0.09
15787,B,EDUCATION,12000,11.86,0.07
15788,D,EDUCATION,16000,16.29,0.19
15789,A,PERSONAL,10000,8.07,0.06
15790,B,DEBTCONSOLIDATION,30000,,0.17
15791,C,PERSONAL,16000,13.92,0.18
15792,B,PERSONAL,7550,11.49,0.04
15793,D,EDUCATION,35000,,0.2
15794,A,EDUCATION,10000,5.42,0.06
15795,D,EDUCATION,7500,15.21,0.04
15796,C,PERSONAL,15000,,0.09
15797,A,VENTURE,2000,6.91,0.13
15798,B,EDUCATION,16000,12.18,0.18
15799,A,DEBTCONSOLIDATION,3000,8.94,0.02
15800,B,VENTURE,8000,11.14,0.05
15801,C,EDUCATION,16000,14.22,0.18
15802,D,EDUCATION,16000,12.67,0.2
15803,B,DEBTCONSOLIDATION,16000,11.11,0.17
15804,B,HOMEIMPROVEMENT,16000,11.89,0.17
15805,B,EDUCATION,15000,12.18,0.09
15806,B,DEBTCONSOLIDATION,3200,10.0,0.02
15807,B,VENTURE,24000,11.11,0.14
15808,E,PERSONAL,8000,15.68,0.04
15809,B,VENTURE,25000,10.99,0.14
15810,D,PERSONAL,16000,,0.19
15811,B,HOMEIMPROVEMENT,6000,12.42,0.03
15812,D,MEDICAL,16000,,0.19
15813,B,MEDICAL,16000,11.99,0.17
15814,B,HOMEIMPROVEMENT,14400,,0.08
15815,D,VENTURE,16000,12.8,0.16
15816,D,MEDICAL,25000,14.84,0.15
15817,E,VENTURE,16000,17.88,0.18
15818,E,PERSONAL,25000,16.45,0.15
15819,C,VENTURE,9700,13.85,0.05
15820,A,EDUCATION,5000,8.07,0.03
15821,B,VENTURE,5000,9.33,0.03
15822,C,HOMEIMPROVEMENT,24000,12.87,0.13
15823,A,HOMEIMPROVEMENT,12500,8.94,0.07
15824,B,MEDICAL,14500,8.88,0.08
15825,B,MEDICAL,24000,,0.13
15826,B,HOMEIMPROVEMENT,16000,11.12,0.16
15827,A,PERSONAL,10000,6.92,0.05
15828,A,EDUCATION,12000,5.79,0.06
15829,B,HOMEIMPROVEMENT,6000,11.12,0.03
15830,A,MEDICAL,3000,7.88,0.02
15831,A,EDUCATION,2000,8.59,0.01
15832,A,EDUCATION,5000,9.32,0.03
15833,A,HOMEIMPROVEMENT,24000,7.49,0.13
15834,C,PERSONAL,24000,15.62,0.13
15835,A,PERSONAL,5000,5.42,0.03
15836,B,PERSONAL,25000,9.25,0.13
15837,C,PERSONAL,10000,13.06,0.05
15838,A,MEDICAL,5000,8.9,0.03
15839,B,EDUCATION,20000,9.63,0.1
15840,B,HOMEIMPROVEMENT,10000,10.59,0.05
15841,D,DEBTCONSOLIDATION,16000,16.32,0.16
15842,A,DEBTCONSOLIDATION,12000,5.99,0.06
15843,C,DEBTCONSOLIDATION,24250,14.22,0.12
15844,C,DEBTCONSOLIDATION,3000,14.72,0.21
15845,B,PERSONAL,15000,9.99,0.08
15846,B,HOMEIMPROVEMENT,12000,11.71,0.06
15847,B,VENTURE,21000,12.69,0.1
15848,D,MEDICAL,30000,17.58,0.16
15849,C,PERSONAL,16000,12.29,0.14
15850,B,VENTURE,16000,11.99,0.14
15851,D,MEDICAL,30000,15.62,0.16
15852,B,VENTURE,18000,9.99,0.09
15853,E,VENTURE,35000,17.14,0.17
15854,A,EDUCATION,16000,,0.13
15855,A,DEBTCONSOLIDATION,3025,6.17,0.02
15856,D,HOMEIMPROVEMENT,24000,14.96,0.12
15857,B,VENTURE,24000,12.18,0.12
15858,D,HOMEIMPROVEMENT,25000,13.24,0.13
15859,B,VENTURE,16000,12.18,0.13
15860,A,DEBTCONSOLIDATION,16000,7.9,0.13
15861,A,PERSONAL,5000,7.43,0.03
15862,E,EDUCATION,16000,16.69,0.12
15863,B,PERSONAL,30000,11.71,0.15
15864,B,VENTURE,16000,10.62,0.12
15865,A,DEBTCONSOLIDATION,14000,7.66,0.07
15866,C,MEDICAL,15250,14.35,0.07
15867,C,EDUCATION,35000,13.99,0.17
15868,B,MEDICAL,11000,10.99,0.05
15869,B,DEBTCONSOLIDATION,10000,9.63,0.05
15870,E,VENTURE,16000,14.18,0.11
15871,A,MEDICAL,16000,6.03,0.11
15872,B,HOMEIMPROVEMENT,8000,9.91,0.04
15873,F,MEDICAL,6500,15.01,0.03
15874,B,VENTURE,25000,10.75,0.11
15875,B,VENTURE,9000,11.26,0.04
15876,B,DEBTCONSOLIDATION,19000,11.36,0.54
15877,B,HOMEIMPROVEMENT,21000,11.11,0.09
15878,A,DEBTCONSOLIDATION,19075,7.49,0.64
15879,C,DEBTCONSOLIDATION,15000,13.98,0.07
15880,C,PERSONAL,19125,13.92,0.21
15881,C,DEBTCONSOLIDATION,19200,12.29,0.41
15882,D,EDUCATION,19200,15.21,0.35
15883,A,VENTURE,19200,,0.26
15884,B,VENTURE,19200,,0.25
15885,A,EDUCATION,16000,7.05,0.07
15886,A,MEDICAL,12000,6.03,0.05
15887,E,MEDICAL,8000,16.95,0.03
15888,A,PERSONAL,5000,8.59,0.02
15889,A,EDUCATION,15000,7.49,0.06
15890,B,EDUCATION,2500,9.99,0.21
15891,B,HOMEIMPROVEMENT,9000,9.99,0.04
15892,A,EDUCATION,10575,6.99,0.04
15893,B,EDUCATION,8800,10.0,0.04
15894,A,DEBTCONSOLIDATION,7000,7.66,0.03
15895,B,EDUCATION,25000,9.25,0.11
15896,F,HOMEIMPROVEMENT,25000,17.26,0.1
15897,B,HOMEIMPROVEMENT,19200,10.99,0.15
15898,A,EDUCATION,15000,8.9,0.05
15899,D,MEDICAL,12000,16.29,0.04
15900,C,DEBTCONSOLIDATION,19200,13.79,0.15
15901,B,DEBTCONSOLIDATION,35000,9.99,0.12
15902,D,EDUCATION,10000,15.65,0.03
15903,C,EDUCATION,4500,13.16,0.38
15904,B,EDUCATION,19400,12.69,0.39
15905,C,DEBTCONSOLIDATION,12000,13.47,0.04
15906,B,PERSONAL,3500,10.36,0.01
15907,C,VENTURE,19400,13.49,0.35
15908,B,VENTURE,35000,10.65,0.1
15909,C,DEBTCONSOLIDATION,15000,12.99,0.04
15910,C,DEBTCONSOLIDATION,20000,11.41,0.05
15911,B,PERSONAL,19425,11.11,0.28
15912,A,EDUCATION,10000,7.88,0.02
15913,B,HOMEIMPROVEMENT,19500,9.76,0.22
15914,B,VENTURE,1000,10.36,0.09
15915,B,DEBTCONSOLIDATION,35000,11.11,0.08
15916,E,EDUCATION,25000,14.38,0.05
15917,D,PERSONAL,19550,15.62,0.17
15918,B,EDUCATION,19600,9.91,0.44
15919,D,MEDICAL,19600,16.07,0.31
15920,B,EDUCATION,19600,12.42,0.26
15921,D,DEBTCONSOLIDATION,19650,15.37,0.43
15922,B,VENTURE,19750,11.14,0.66
15923,A,PERSONAL,19750,7.51,0.52
15924,B,VENTURE,1200,10.99,0.13
15925,D,HOMEIMPROVEMENT,2000,15.99,0.21
15926,D,MEDICAL,2100,15.99,0.22
15927,A,PERSONAL,1000,8.49,0.1
15928,C,MEDICAL,1200,15.23,0.13
15929,D,VENTURE,2950,17.49,0.31
15930,A,VENTURE,1500,7.29,0.16
15931,B,MEDICAL,2375,10.0,0.25
15932,B,EDUCATION,1200,10.37,0.13
15933,A,VENTURE,3200,7.88,0.33
15934,A,VENTURE,4000,7.14,0.42
15935,B,DEBTCONSOLIDATION,2100,10.62,0.22
15936,D,HOMEIMPROVEMENT,19750,15.7,0.42
15937,A,PERSONAL,1750,7.51,0.19
15938,C,HOMEIMPROVEMENT,3000,15.23,0.33
15939,C,HOMEIMPROVEMENT,2000,13.35,0.22
15940,A,EDUCATION,1400,,0.16
15941,B,EDUCATION,2000,10.65,0.24
15942,C,EDUCATION,1500,13.99,0.18
15943,A,EDUCATION,3500,7.29,0.42
15944,B,MEDICAL,2400,9.91,0.29
15945,C,MEDICAL,1200,15.23,0.15
15946,B,MEDICAL,1000,10.0,0.12
15947,A,MEDICAL,3000,7.88,0.37
15948,A,MEDICAL,2100,7.51,0.26
15949,A,DEBTCONSOLIDATION,2800,7.4,0.35
15950,A,EDUCATION,3250,,0.41
15951,A,VENTURE,5400,7.75,0.68
15952,B,HOMEIMPROVEMENT,500,10.71,0.06
15953,B,EDUCATION,1000,11.36,0.13
15954,C,HOMEIMPROVEMENT,1200,13.48,0.16
15955,C,VENTURE,2500,13.11,0.35
15956,C,MEDICAL,1000,,0.14
15957,A,PERSONAL,1050,,0.17
15958,D,PERSONAL,1600,14.61,0.27
15959,A,EDUCATION,1000,9.63,0.18
15960,B,VENTURE,1000,9.64,0.2
15961,D,PERSONAL,1800,14.84,0.38
15962,C,MEDICAL,1200,14.26,0.25
15963,E,VENTURE,2400,16.0,0.5
15964,E,PERSONAL,2750,16.95,0.65
15965,B,EDUCATION,1400,11.86,0.34
15966,C,DEBTCONSOLIDATION,6600,12.68,0.31
15967,B,VENTURE,4400,12.53,0.2
15968,D,MEDICAL,16000,,0.24
15969,A,MEDICAL,1800,7.49,0.03
15970,B,EDUCATION,14400,,0.1
15971,B,VENTURE,15000,,0.11
15972,A,EDUCATION,12000,5.79,0.4
15973,A,PERSONAL,8000,5.99,0.11
15974,A,MEDICAL,4000,5.42,0.05
15975,A,VENTURE,2800,6.03,0.05
15976,B,VENTURE,6000,9.99,0.14
15977,B,HOMEIMPROVEMENT,2500,12.53,0.04
15978,D,DEBTCONSOLIDATION,16750,15.28,0.47
15979,C,PERSONAL,4800,13.49,0.07
15980,A,HOMEIMPROVEMENT,5500,7.88,0.36
15981,B,EDUCATION,16000,10.37,0.22
15982,B,MEDICAL,24000,11.49,0.18
15983,A,EDUCATION,7550,7.51,0.11
15984,A,PERSONAL,9000,9.63,0.13
15985,C,VENTURE,3000,13.47,0.05
15986,B,EDUCATION,5000,10.38,0.1
15987,C,VENTURE,18000,12.73,0.24
15988,A,MEDICAL,4000,7.88,0.05
15989,A,PERSONAL,9400,6.62,0.1
15990,B,EDUCATION,8000,10.36,0.09
15991,A,VENTURE,6000,8.9,0.11
15992,A,VENTURE,9000,7.49,0.11
15993,D,DEBTCONSOLIDATION,10000,15.31,0.33
15994,C,MEDICAL,5000,14.22,0.1
15995,C,DEBTCONSOLIDATION,15000,,0.33
15996,A,MEDICAL,4000,5.42,0.08
15997,C,DEBTCONSOLIDATION,6000,13.85,0.18
15998,B,EDUCATION,1500,9.63,0.04
15999,C,VENTURE,12000,13.11,0.1
16000,B,VENTURE,12000,10.65,0.13
16001,C,EDUCATION,4800,14.27,0.11
16002,D,VENTURE,13000,14.11,0.2
16003,A,DEBTCONSOLIDATION,4000,,0.1
16004,B,EDUCATION,4200,10.51,0.07
16005,B,MEDICAL,9500,,0.11
16006,C,VENTURE,7100,14.65,0.22
16007,D,HOMEIMPROVEMENT,25000,16.07,0.12
16008,A,DEBTCONSOLIDATION,6300,,0.17
16009,B,DEBTCONSOLIDATION,1600,12.69,0.1
16010,A,EDUCATION,9000,5.79,0.2
16011,B,PERSONAL,4000,10.0,0.07
16012,A,VENTURE,12600,6.92,0.07
16013,A,EDUCATION,12500,5.99,0.17
16014,B,EDUCATION,12000,12.42,0.29
16015,A,EDUCATION,12000,8.9,0.13
16016,C,MEDICAL,10000,13.23,0.19
16017,C,VENTURE,7200,13.47,0.08
16018,C,HOMEIMPROVEMENT,15000,13.22,0.5
16019,B,EDUCATION,10000,12.21,0.22
16020,C,HOMEIMPROVEMENT,10000,12.61,0.33
16021,E,MEDICAL,2500,16.45,0.08
16022,D,VENTURE,1400,14.84,0.04
16023,B,DEBTCONSOLIDATION,10000,10.65,0.21
16024,A,DEBTCONSOLIDATION,5000,6.62,0.21
16025,B,EDUCATION,10000,,0.17
16026,A,PERSONAL,3000,7.9,0.3
16027,B,VENTURE,2400,12.53,0.07
16028,D,DEBTCONSOLIDATION,6000,15.99,0.15
16029,A,EDUCATION,15000,7.88,0.15
16030,C,EDUCATION,9250,13.11,0.34
16031,B,VENTURE,2300,11.11,0.09
16032,C,MEDICAL,20000,,0.27
16033,C,EDUCATION,12000,15.27,0.12
16034,D,PERSONAL,4000,14.61,0.08
16035,A,MEDICAL,5000,7.68,0.05
16036,A,DEBTCONSOLIDATION,10000,7.88,0.25
16037,D,VENTURE,1500,14.42,0.02
16038,D,EDUCATION,2400,16.29,0.11
16039,A,MEDICAL,4800,5.99,0.24
16040,G,MEDICAL,15000,19.82,0.31
16041,A,EDUCATION,12000,6.03,0.09
16042,B,HOMEIMPROVEMENT,4000,10.37,0.06
16043,A,EDUCATION,5000,5.79,0.13
16044,E,VENTURE,16000,16.35,0.36
16045,C,EDUCATION,9600,13.85,0.11
16046,A,PERSONAL,5000,7.9,0.08
16047,B,DEBTCONSOLIDATION,3950,10.65,0.07
16048,A,VENTURE,10950,7.88,0.17
16049,B,MEDICAL,5900,10.71,0.16
16050,D,PERSONAL,1500,14.42,0.03
16051,C,DEBTCONSOLIDATION,5600,12.84,0.35
16052,B,MEDICAL,10000,11.99,0.26
16053,C,PERSONAL,8000,12.73,0.18
16054,C,DEBTCONSOLIDATION,4200,13.06,0.05
16055,C,MEDICAL,10000,12.87,0.1
16056,C,VENTURE,12800,12.73,0.29
16057,C,EDUCATION,3000,,0.05
16058,B,EDUCATION,12000,9.91,0.1
16059,A,PERSONAL,3500,6.03,0.09
16060,A,VENTURE,8000,6.17,0.11
16061,B,MEDICAL,8000,11.49,0.28
16062,A,EDUCATION,6000,6.62,0.11
16063,B,VENTURE,4800,10.99,0.18
16064,A,MEDICAL,5600,7.9,0.08
16065,C,VENTURE,12200,,0.32
16066,B,VENTURE,24250,12.18,0.19
16067,B,HOMEIMPROVEMENT,5000,12.18,0.1
16068,E,EDUCATION,15000,17.19,0.21
16069,C,DEBTCONSOLIDATION,18000,13.49,0.23
16070,B,PERSONAL,4800,,0.1
16071,A,EDUCATION,7500,6.76,0.27
16072,A,PERSONAL,20000,6.91,0.17
16073,A,EDUCATION,9500,8.9,0.17
16074,B,PERSONAL,4500,10.38,0.25
16075,A,PERSONAL,10000,6.17,0.2
